CLE;ID Operation;Type Operation;Montant;Solde avant;Solde apres;Code proprietaire;Telephone;Statut;ID Transaction;Num bordereau;Date operation;Date de versement;Banque appro;Login demandeur Appro;Login valideur Appro;Motif rejet;Frais connexion;Numero Trans GU;Agent;Motif regularisation;groupe de reseau
1754424011404;2427815743;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-204;55.316;55.112;CELCM0001;null;OK;;null;2025;null;null;;;;;1754424011404;718768443;;CM
1754424011404;2427815745;FRAIS_TRANSACTION;-300;55.112;55.112;CELCM0001;null;OK;;null;2025;null;null;;;;;1754424011404;718768443;;CM
1754423592949;2427804537;IMPACT_COMPTIMPACT-COMPTE-GENERAL;1973;55.39;55.317;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423592949;718768443;;CM
1754423592949;2427804539;FRAIS_TRANSACTION;-300;55.317;55.316;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423592949;718768443;;CM
1754423589077;2427804474;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-499.5;55.889;55.39;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423589077;718768443;;CM
1754423589077;2427804476;FRAIS_TRANSACTION;-300;55.39;55.39;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423589077;718768443;;CM
1754423581976;2427804305;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-10;55.9;55.89;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423581976;718768443;;CM
1754423581976;2427804307;FRAIS_TRANSACTION;-300;55.89;55.889;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423581976;718768443;;CM
1754423542316;2427803903;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;55.875;55.9;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423542316;718768443;;CM
1754423542316;2427803905;FRAIS_TRANSACTION;249;55.9;55.9;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423542316;718768443;;CM
1754423321060;2427799109;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;55.85;55.875;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423321060;718768443;;CM
1754423321060;2427799111;FRAIS_TRANSACTION;249;55.875;55.875;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423321060;718768443;;CM
1754423209652;2427797063;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-80.8;55.931;55.851;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423209652;718768443;;CM
1754423209652;2427797065;FRAIS_TRANSACTION;-300;55.851;55.85;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423209652;718768443;;CM
1754423124407;2427795406;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-50.32;55.982;55.932;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423124407;718768443;;CM
1754423124407;2427795408;FRAIS_TRANSACTION;-300;55.932;55.931;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423124407;718768443;;CM
1754423121449;2427795382;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-72.52;56.055;55.982;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423121449;718768443;;CM
1754423121449;2427795384;FRAIS_TRANSACTION;-300;55.982;55.982;CELCM0001;null;OK;;null;2025;null;null;;;;;1754423121449;718768443;;CM
1754422694148;2427787641;IMPACT_COMPTIMPACT-COMPTE-GENERAL;210;56.265;56.055;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422694148;718768443;;CM
1754422694148;2427787643;FRAIS_TRANSACTION;-300;56.055;56.055;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422694148;718768443;;CM
1754422590817;2427785652;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-130.82;56.396;56.265;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422590817;718768443;;CM
1754422590817;2427785654;FRAIS_TRANSACTION;-300;56.265;56.265;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422590817;718768443;;CM
1754422587332;2427785561;IMPACT_COMPTIMPACT-COMPTE-GENERAL;2036;56.433;56.397;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422587332;718768443;;CM
1754422587332;2427785565;FRAIS_TRANSACTION;-300;56.397;56.396;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422587332;718768443;;CM
1754422529804;2427784574;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-10.2;56.443;56.433;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422529804;718768443;;CM
1754422529804;2427784576;FRAIS_TRANSACTION;-300;56.433;56.433;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422529804;718768443;;CM
1754422093390;2427776289;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-270.28;56.714;56.443;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422093390;718768443;;CM
1754422093390;2427776291;FRAIS_TRANSACTION;-300;56.443;56.443;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422093390;718768443;;CM
1754422056670;2427775763;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-155;56.869;56.714;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422056670;718768443;;CM
1754422056670;2427775765;FRAIS_TRANSACTION;-300;56.714;56.714;CELCM0001;null;OK;;null;2025;null;null;;;;;1754422056670;718768443;;CM
1754421610721;2427767908;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-92.5;56.962;56.869;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421610721;718768443;;CM
1754421610721;2427767910;FRAIS_TRANSACTION;-300;56.869;56.869;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421610721;718768443;;CM
1754421613705;2427767864;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-6.54;56.969;56.962;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421613705;718768443;;CM
1754421613705;2427767866;FRAIS_TRANSACTION;-300;56.962;56.962;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421613705;718768443;;CM
1754421607171;2427767741;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-36.04;57.005;56.969;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421607171;718768443;;CM
1754421607171;2427767745;FRAIS_TRANSACTION;-300;56.969;56.969;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421607171;718768443;;CM
1754421525768;2427765853;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-15;57.02;57.005;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421525768;718768443;;CM
1754421525768;2427765857;FRAIS_TRANSACTION;-300;57.005;57.005;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421525768;718768443;;CM
1754421520742;2427765682;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-80.8;57.101;57.021;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421520742;718768443;;CM
1754421520742;2427765684;FRAIS_TRANSACTION;-300;57.021;57.02;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421520742;718768443;;CM
1754421279886;2427761720;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.077;57.102;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421279886;718768443;;CM
1754421279886;2427761722;FRAIS_TRANSACTION;249;57.102;57.101;CELCM0001;null;OK;;null;2025;null;null;;;;;1754421279886;718768443;;CM
1754420908607;2427754141;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-429;57.506;57.077;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420908607;718768443;;CM
1754420908607;2427754143;FRAIS_TRANSACTION;-300;57.077;57.077;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420908607;718768443;;CM
1754420663051;2427749667;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-5.44;57.512;57.506;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420663051;718768443;;CM
1754420663051;2427749669;FRAIS_TRANSACTION;-300;57.506;57.506;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420663051;718768443;;CM
1754420659001;2427749574;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-40.8;57.553;57.512;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420659001;718768443;;CM
1754420659001;2427749576;FRAIS_TRANSACTION;-300;57.512;57.512;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420659001;718768443;;CM
1754420448302;2427746087;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.528;57.553;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420448302;718768443;;CM
1754420448302;2427746089;FRAIS_TRANSACTION;249;57.553;57.553;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420448302;718768443;;CM
1754420337526;2427744982;IMPACT_COMPTIMPACT-COMPTE-GENERAL;99.72;57.429;57.529;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420337526;718768443;;CM
1754420337526;2427744984;FRAIS_TRANSACTION;997;57.529;57.528;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420337526;718768443;;CM
1754420345611;2427743686;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-204.6;57.634;57.43;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420345611;718768443;;CM
1754420345611;2427743688;FRAIS_TRANSACTION;-300;57.43;57.429;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420345611;718768443;;CM
1754420341839;2427743471;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-20.15;57.655;57.635;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420341839;718768443;;CM
1754420341839;2427743475;FRAIS_TRANSACTION;-300;57.635;57.634;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420341839;718768443;;CM
1754420337809;2427743389;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-41.105;57.696;57.655;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420337809;718768443;;CM
1754420337809;2427743391;FRAIS_TRANSACTION;-300;57.655;57.655;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420337809;718768443;;CM
1754420082854;2427738797;IMPACT_COMPTIMPACT-COMPTE-GENERAL;80.52;57.616;57.697;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420082854;718768443;;CM
1754420082854;2427738799;FRAIS_TRANSACTION;805;57.697;57.696;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420082854;718768443;;CM
1754420024530;2427737746;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;57.121;57.621;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420024530;718768443;;CM
1754420024530;2427737748;FRAIS_TRANSACTION;-5;57.621;57.616;CELCM0001;null;OK;;null;2025;null;null;;;;;1754420024530;718768443;;CM
1754419948320;2427736051;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-32.705;57.154;57.122;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419948320;718768443;;CM
1754419948320;2427736053;FRAIS_TRANSACTION;-300;57.122;57.121;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419948320;718768443;;CM
1754419557207;2427728793;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-36.04;57.191;57.155;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419557207;718768443;;CM
1754419557207;2427728795;FRAIS_TRANSACTION;-300;57.155;57.154;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419557207;718768443;;CM
1754419553622;2427728695;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-31.82;57.223;57.191;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419553622;718768443;;CM
1754419553622;2427728699;FRAIS_TRANSACTION;-300;57.191;57.191;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419553622;718768443;;CM
1754419232780;2427723230;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-30;57.253;57.223;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419232780;718768443;;CM
1754419232780;2427723232;FRAIS_TRANSACTION;-300;57.223;57.223;CELCM0001;null;OK;;null;2025;null;null;;;;;1754419232780;718768443;;CM
1754418778425;2427717742;FRAIS_TRANSACTION;469;57.254;57.253;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418778425;718768443;;CM
1754418778425;2427717740;IMPACT_COMPTIMPACT-COMPTE-GENERAL;46.93;57.207;57.254;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418778425;718768443;;CM
1754418858229;2427715801;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-151.7;57.359;57.207;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418858229;718768443;;CM
1754418858229;2427715805;FRAIS_TRANSACTION;-300;57.207;57.207;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418858229;718768443;;CM
1754418853849;2427715762;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-98.5;57.458;57.359;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418853849;718768443;;CM
1754418853849;2427715764;FRAIS_TRANSACTION;-300;57.359;57.359;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418853849;718768443;;CM
1754418848862;2427715726;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-15.64;57.473;57.458;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418848862;718768443;;CM
1754418848862;2427715728;FRAIS_TRANSACTION;-300;57.458;57.458;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418848862;718768443;;CM
1754418844094;2427715618;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-227.845;57.702;57.474;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418844094;718768443;;CM
1754418844094;2427715622;FRAIS_TRANSACTION;-300;57.474;57.473;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418844094;718768443;;CM
1754418592286;2427711761;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.677;57.702;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418592286;718768443;;CM
1754418592286;2427711764;FRAIS_TRANSACTION;249;57.702;57.702;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418592286;718768443;;CM
1754418046747;2427701477;IMPACT_COMPTIMPACT-COMPTE-GENERAL;460.52;57.221;57.682;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418046747;718768443;;CM
1754418046747;2427701479;FRAIS_TRANSACTION;-4.605;57.682;57.677;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418046747;718768443;;CM
1754418024891;2427700775;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-100.44;57.322;57.221;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418024891;718768443;;CM
1754418024891;2427700777;FRAIS_TRANSACTION;-300;57.221;57.221;CELCM0001;null;OK;;null;2025;null;null;;;;;1754418024891;718768443;;CM
1754417942049;2427699205;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-40.2;57.362;57.322;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417942049;718768443;;CM
1754417942049;2427699207;FRAIS_TRANSACTION;-300;57.322;57.322;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417942049;718768443;;CM
1754417936969;2427698978;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-78.2;57.441;57.363;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417936969;718768443;;CM
1754417936969;2427698980;FRAIS_TRANSACTION;-300;57.363;57.362;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417936969;718768443;;CM
1754417933690;2427698913;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-30.6;57.472;57.441;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417933690;718768443;;CM
1754417933690;2427698915;FRAIS_TRANSACTION;-300;57.441;57.441;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417933690;718768443;;CM
1754417325545;2427687284;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-150;57.622;57.472;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417325545;718768443;;CM
1754417325545;2427687286;FRAIS_TRANSACTION;-300;57.472;57.472;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417325545;718768443;;CM
1754417317486;2427687138;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-70.06;57.692;57.622;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417317486;718768443;;CM
1754417317486;2427687140;FRAIS_TRANSACTION;-300;57.622;57.622;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417317486;718768443;;CM
1754417312519;2427687027;FRAIS_TRANSACTION;-300;57.693;57.692;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417312519;718768443;;CM
1754417312519;2427687025;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-436.07;58.129;57.693;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417312519;718768443;;CM
1754417308861;2427686907;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-2.72;58.132;58.129;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417308861;718768443;;CM
1754417308861;2427686909;FRAIS_TRANSACTION;-300;58.129;58.129;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417308861;718768443;;CM
1754417305106;2427686874;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-80;58.212;58.132;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417305106;718768443;;CM
1754417305106;2427686876;FRAIS_TRANSACTION;-300;58.132;58.132;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417305106;718768443;;CM
1754417046083;2427682422;IMPACT_COMPTIMPACT-COMPTE-GENERAL;461.02;57.756;58.217;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417046083;718768443;;CM
1754417046083;2427682424;FRAIS_TRANSACTION;-4.61;58.217;58.212;CELCM0001;null;OK;;null;2025;null;null;;;;;1754417046083;718768443;;CM
1754416604073;2427674166;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;57.731;57.756;CELCM0001;null;OK;;null;2025;null;null;;;;;1754416604073;718768443;;CM
1754416604073;2427674168;FRAIS_TRANSACTION;249;57.756;57.756;CELCM0001;null;OK;;null;2025;null;null;;;;;1754416604073;718768443;;CM
1754416449806;2427672038;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;57.236;57.736;CELCM0001;null;OK;;null;2025;null;null;;;;;1754416449806;718768443;;CM
1754416449806;2427672040;FRAIS_TRANSACTION;-5;57.736;57.731;CELCM0001;null;OK;;null;2025;null;null;;;;;1754416449806;718768443;;CM
1754415915810;2427661454;IMPACT_COMPTIMPACT-COMPTE-GENERAL;331.24;56.908;57.239;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415915810;718768443;;CM
1754415915810;2427661456;FRAIS_TRANSACTION;-3.312;57.239;57.236;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415915810;718768443;;CM
1754415866629;2427660670;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;56.413;56.913;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415866629;718768443;;CM
1754415866629;2427660672;FRAIS_TRANSACTION;-5;56.913;56.908;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415866629;718768443;;CM
1754415615193;2427656497;IMPACT_COMPTIMPACT-COMPTE-GENERAL;77.278;56.336;56.414;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415615193;718768443;;CM
1754415615193;2427656500;FRAIS_TRANSACTION;-772.78;56.414;56.413;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415615193;718768443;;CM
1754415620144;2427656236;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-24.8;56.362;56.337;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415620144;718768443;;CM
1754415620144;2427656238;FRAIS_TRANSACTION;-300;56.337;56.336;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415620144;718768443;;CM
1754415616446;2427656201;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-310;56.687;56.377;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415616446;718768443;;CM
1754415616446;2427656203;FRAIS_TRANSACTION;-300;56.377;56.377;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415616446;718768443;;CM
1754415612935;2427656208;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-14.8;56.377;56.362;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415612935;718768443;;CM
1754415612935;2427656210;FRAIS_TRANSACTION;-300;56.362;56.362;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415612935;718768443;;CM
1754415512265;2427654313;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;56.192;56.692;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415512265;718768443;;CM
1754415512265;2427654315;FRAIS_TRANSACTION;-5;56.692;56.687;CELCM0001;null;OK;;null;2025;null;null;;;;;1754415512265;718768443;;CM
1754414420612;2427635535;IMPACT_COMPTIMPACT-COMPTE-GENERAL;117.22;56.076;56.193;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414420612;718768443;;CM
1754414420612;2427635537;FRAIS_TRANSACTION;-1.172;56.193;56.192;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414420612;718768443;;CM
1754414433060;2427635469;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-348.855;56.425;56.076;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414433060;718768443;;CM
1754414433060;2427635471;FRAIS_TRANSACTION;-300;56.076;56.076;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414433060;718768443;;CM
1754414429401;2427635382;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-24.18;56.45;56.425;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414429401;718768443;;CM
1754414429401;2427635384;FRAIS_TRANSACTION;-300;56.425;56.425;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414429401;718768443;;CM
1754414328514;2427633702;IMPACT_COMPTIMPACT-COMPTE-GENERAL;24.93;56.425;56.45;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414328514;718768443;;CM
1754414328514;2427633704;FRAIS_TRANSACTION;249;56.45;56.45;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414328514;718768443;;CM
1754414304379;2427633123;IMPACT_COMPTIMPACT-COMPTE-GENERAL;117.22;56.309;56.426;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414304379;718768443;;CM
1754414304379;2427633125;FRAIS_TRANSACTION;-1.172;56.426;56.425;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414304379;718768443;;CM
1754414252828;2427632363;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;55.814;56.314;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414252828;718768443;;CM
1754414252828;2427632365;FRAIS_TRANSACTION;-5;56.314;56.309;CELCM0001;null;OK;;null;2025;null;null;;;;;1754414252828;718768443;;CM
1754413700915;2427622822;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-25.9;55.84;55.814;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413700915;718768443;;CM
1754413700915;2427622824;FRAIS_TRANSACTION;-300;55.814;55.814;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413700915;718768443;;CM
1754413697262;2427622672;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-10.5;55.851;55.84;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413697262;718768443;;CM
1754413697262;2427622674;FRAIS_TRANSACTION;-300;55.84;55.84;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413697262;718768443;;CM
1754413545831;2427620837;IMPACT_COMPTIMPACT-COMPTE-GENERAL;221.62;55.631;55.853;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413545831;718768443;;CM
1754413545831;2427620839;FRAIS_TRANSACTION;-2.216;55.853;55.851;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413545831;718768443;;CM
1754413481764;2427619882;IMPACT_COMPTIMPACT-COMPTE-GENERAL;500;55.136;55.636;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413481764;718768443;;CM
1754413481764;2427619884;FRAIS_TRANSACTION;-5;55.636;55.631;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413481764;718768443;;CM
1754413359587;2427617497;IMPACT_COMPTIMPACT-COMPTE-GENERAL;46.93;55.09;55.137;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413359587;718768443;;CM
1754413359587;2427617499;FRAIS_TRANSACTION;469;55.137;55.136;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413359587;718768443;;CM
1754413140900;2427613035;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-100.295;55.191;55.09;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413140900;718768443;;CM
1754413140900;2427613037;FRAIS_TRANSACTION;-300;55.09;55.09;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413140900;718768443;;CM
1754413136934;2427612913;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-74.4;55.265;55.191;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413136934;718768443;;CM
1754413136934;2427612916;FRAIS_TRANSACTION;-300;55.191;55.191;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413136934;718768443;;CM
1754413123361;2427612856;IMPACT_COMPTIMPACT-COMPTE-GENERAL;46.93;55.219;55.266;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413123361;718768443;;CM
1754413123361;2427612858;FRAIS_TRANSACTION;469;55.266;55.265;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413123361;718768443;;CM
1754413010818;2427610711;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-43.605;55.263;55.219;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413010818;718768443;;CM
1754413010818;2427610713;FRAIS_TRANSACTION;-300;55.219;55.219;CELCM0001;null;OK;;null;2025;null;null;;;;;1754413010818;718768443;;CM
1754412020428;2427593933;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-37;55.3;55.263;CELCM0001;null;OK;;null;2025;null;null;;;;;1754412020428;718768443;;CM
1754412020428;2427593936;FRAIS_TRANSACTION;-300;55.263;55.263;CELCM0001;null;OK;;null;2025;null;null;;;;;1754412020428;718768443;;CM
1754412016754;2427593838;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-34;55.334;55.3;CELCM0001;null;OK;;null;2025;null;null;;;;;1754412016754;718768443;;CM
1754412016754;2427593840;FRAIS_TRANSACTION;-300;55.3;55.3;CELCM0001;null;OK;;null;2025;null;null;;;;;1754412016754;718768443;;CM
1754412013873;2427593809;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-75.48;55.41;55.335;CELCM0001;null;OK;;null;2025;null;null;;;;;1754412013873;718768443;;CM
1754412013873;2427593811;FRAIS_TRANSACTION;-300;55.335;55.334;CELCM0001;null;OK;;null;2025;null;null;;;;;1754412013873;718768443;;CM
1754411559593;2427585972;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-499.5;55.91;55.41;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411559593;718768443;;CM
1754411559593;2427585974;FRAIS_TRANSACTION;-300;55.41;55.41;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411559593;718768443;;CM
1754411556562;2427585917;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-68;55.978;55.91;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411556562;718768443;;CM
1754411556562;2427585919;FRAIS_TRANSACTION;-300;55.91;55.91;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411556562;718768443;;CM
1754411553444;2427585806;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-435.635;56.476;56.04;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411553444;718768443;;CM
1754411553444;2427585808;FRAIS_TRANSACTION;-300;56.04;56.04;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411553444;718768443;;CM
1754411550424;2427585813;IMPACT_COMPTIMPACT-COMPTE-GENERAL;-61.425;56.04;55.978;CELCM0001;null;OK;;null;2025;null;null;;;;;1754411550424;718768443;;CM
